1,0,GET_url6,URTI
2,0,GET_url6,Yes
3,0,GET_url6,Yes
4,0,GET_url6,GLUCOSE
5,0,GET_url6,Yes
6,0,GET_url6,THRILL
7,0,GET_url6,UNKNOWN
8,0,GET_url6,Yes
9,0,GET_url6,Yes
10,0,GET_url6,RADIATES
11,0,GET_url6,HEP
12,1000,GET_url6,Yes
13,0,GET_url6,Yes
14,0,GET_url6,TB
15,0,GET_url6,Yes
16,0,GET_url6,HEP
17,0,GET_url6,DYSPHAGIA
18,0,GET_url6,Yes
19,0,GET_url6,PCP
20,0,GET_url6,URTI
21,0,GET_url6,X-RAY
22,1000,GET_url6,Yes
23,0,GET_url6,THREE
24,0,GET_url6,DIASTOLIC
25,0,GET_url6,Yes
26,0,GET_url6,ELECTROLYTES
27,0,GET_url6,PUD
28,0,GET_url6,GLUCOSE
29,1000,GET_url6,NEVIRAPINE
30,0,GET_url6,TEO
31,0,GET_url6,Yes
32,0,GET_url6,Yes
33,0,GET_url6,Yes
34,0,GET_url6,SERUM
35,0,GET_url6,KETRAX
36,0,GET_url6,O
37,1000,GET_url6,HEP
38,0,GET_url6,VDRL
39,0,GET_url6,SPONDYLOSIS
40,0,GET_url6,OTHER
41,0,GET_url6,DTAP
42,0,GET_url6,Yes
43,0,GET_url6,DIFFUSE
44,0,GET_url6,MUSCULOSKELETAL
45,0,GET_url6,Yes
46,0,GET_url6,STOOL
47,0,GET_url6,CLINIC
48,0,GET_url6,GC
49,0,GET_url6,PROGUANIL
50,0,GET_url6,Yes
51,0,GET_url6,PRESSURE
52,0,GET_url6,Yes
53,0,GET_url6,PRILOSEC
54,1000,GET_url6,PCV
55,0,GET_url6,CHILD
56,0,GET_url6,MENSTRUAL
57,0,GET_url6,DECREASED
58,0,GET_url6,FATIGUE
59,0,GET_url6,X-RAY
60,0,GET_url6,Yes
61,0,GET_url6,Yes
62,0,GET_url6,TOFRANIL
63,0,GET_url6,PALLOR
64,0,GET_url6,THRILL
65,1000,GET_url6,MULTIVITAMIN
66,0,GET_url6,Yes
67,0,GET_url6,POISONING
68,0,GET_url6,PYRAZINAMIDE
69,0,GET_url6,Yes
70,0,GET_url6,WHO
71,0,GET_url6,Yes
72,0,GET_url6,Yes
73,1000,GET_url6,Yes
74,0,GET_url6,Yes
75,0,GET_url6,LAST
76,0,GET_url6,CONJUNCTIVITIS
77,0,GET_url6,TOFRANIL
78,1000,GET_url6,GLUCOSE
79,0,GET_url6,Yes
80,0,GET_url6,Yes
81,0,GET_url6,THREE
82,0,GET_url6,CHILD
83,0,GET_url6,URTI
84,0,GET_url6,DEVELOPMENT
85,0,GET_url6,RBC
86,0,GET_url6,Yes
87,0,GET_url6,CANNOT
88,1000,GET_url6,Yes
89,0,GET_url6,FATIGUE
90,0,GET_url6,Yes
91,0,GET_url6,Yes
92,0,GET_url6,ACHILLES
93,0,GET_url6,Yes
94,0,GET_url6,NEVIRAPINE
95,0,GET_url6,APPROPRIATE
96,1000,GET_url6,Yes
97,0,GET_url6,RADIATES
98,0,GET_url6,Yes
99,0,GET_url6,LAROXYL
100,0,GET_url6,Yes
101,0,GET_url6,SERUM
102,0,GET_url6,MUSCULOSKELETAL
103,0,GET_url6,AIDS
104,0,GET_url6,MUCOCUTANEOUS
105,0,GET_url6,O
106,0,GET_url6,CLINIC
107,0,GET_url6,OTHER
108,0,GET_url6,TOFRANIL
109,1000,GET_url6,RIFAMPICIN
110,0,GET_url6,DYSPHAGIA
111,0,GET_url6,URTI
112,0,GET_url6,Yes
113,0,GET_url6,GLUCOSE
114,1000,GET_url6,Yes
115,0,GET_url6,DEVELOPMENT
116,0,GET_url6,Yes
117,0,GET_url6,Yes
118,0,GET_url6,STI
119,0,GET_url6,HEP
120,0,GET_url6,GC
121,1000,GET_url6,Yes
122,0,GET_url6,MONTHLY
123,0,GET_url6,KETRAX
124,0,GET_url6,PYRAZINAMIDE
125,0,GET_url6,PRESSURE
126,0,GET_url6,DTAP
127,0,GET_url6,SERUM
128,0,GET_url6,Yes
129,0,GET_url6,OTHER
130,0,GET_url6,TB
131,1000,GET_url6,GLUCOSE
132,0,GET_url6,MULTIVITAMIN
133,0,GET_url6,SPONDYLOSIS
134,0,GET_url6,CANNOT
135,0,GET_url6,VDRL
136,0,GET_url6,Yes
137,0,GET_url6,DEVELOPMENT
138,0,GET_url6,Yes
139,1000,GET_url6,DYSPHAGIA
140,0,GET_url6,Yes
141,0,GET_url6,Yes
142,1000,GET_url6,FUNGAL
143,0,GET_url6,MUSCULOSKELETAL
144,0,GET_url6,Yes
145,0,GET_url6,Yes
146,0,GET_url6,AMOXYL
147,0,GET_url6,SYPHILIS
148,0,GET_url6,COUGH
149,1000,GET_url6,KETRAX
150,0,GET_url6,Yes
151,0,GET_url6,Yes
152,0,GET_url6,TOFRANIL
153,0,GET_url6,CHILD
154,0,GET_url6,O
155,1000,GET_url6,RIFAMPICIN
156,0,GET_url6,Yes
157,0,GET_url6,AGENERASE
158,0,GET_url6,ACHILLES
159,0,GET_url6,SPONDYLOSIS
160,0,GET_url6,Yes
161,0,GET_url6,Yes
162,0,GET_url6,LAST
163,0,GET_url6,NEVIRAPINE
164,0,GET_url6,NEUROLOGIC
165,0,GET_url6,WHO
166,1000,GET_url6,THREE
167,0,GET_url6,Yes
168,0,GET_url6,Yes
169,0,GET_url6,ANTIRETROVIRAL
170,0,GET_url6,MULTIVITAMIN
171,0,GET_url6,OTHER
172,0,GET_url6,Yes
173,0,GET_url6,Yes
174,0,GET_url6,Yes
175,0,GET_url6,GLUCOSE
176,0,GET_url6,GC
177,0,GET_url6,AIDS
178,0,GET_url6,HEP
179,1000,GET_url6,TB
180,0,GET_url6,BASOS
181,0,GET_url6,RADIATES
182,0,GET_url6,KETRAX
183,0,GET_url6,LAROXYL
184,0,GET_url6,VDRL
185,0,GET_url6,Yes
186,0,GET_url6,RBC
187,1000,GET_url6,ADULT
