,V1,V2,V3
1,0,GET_url6,Yes
2,0,GET_url6,GLUCOSE
3,0,GET_url6,THRILL
4,0,GET_url6,Yes
5,0,GET_url6,RADIATES
6,1000,GET_url6,Yes
7,0,GET_url6,TB
8,0,GET_url6,HEP
9,0,GET_url6,Yes
10,0,GET_url6,URTI
11,1000,GET_url6,Yes
12,0,GET_url6,DIASTOLIC
13,0,GET_url6,ELECTROLYTES
14,1000,GET_url6,GLUCOSE
15,0,GET_url6,TEO
16,0,GET_url6,Yes
17,0,GET_url6,SERUM
18,1000,GET_url6,O
19,0,GET_url6,VDRL
20,0,GET_url6,OTHER
21,0,GET_url6,Yes
22,0,GET_url6,MUSCULOSKELETAL
23,0,GET_url6,STOOL
24,0,GET_url6,GC
25,0,GET_url6,Yes
26,0,GET_url6,Yes
27,1000,GET_url6,PCV
28,0,GET_url6,MENSTRUAL
29,0,GET_url6,FATIGUE
30,0,GET_url6,Yes
31,0,GET_url6,TOFRANIL
32,1000,GET_url6,THRILL
33,0,GET_url6,Yes
34,0,GET_url6,PYRAZINAMIDE
35,0,GET_url6,WHO
36,1000,GET_url6,Yes
37,0,GET_url6,Yes
38,0,GET_url6,CONJUNCTIVITIS
39,1000,GET_url6,GLUCOSE
40,0,GET_url6,Yes
41,0,GET_url6,CHILD
42,0,GET_url6,DEVELOPMENT
43,0,GET_url6,Yes
44,1000,GET_url6,Yes
45,0,GET_url6,Yes
46,0,GET_url6,ACHILLES
47,0,GET_url6,NEVIRAPINE
48,1000,GET_url6,Yes
49,0,GET_url6,Yes
50,0,GET_url6,Yes
51,0,GET_url6,MUSCULOSKELETAL
52,0,GET_url6,MUCOCUTANEOUS
53,0,GET_url6,CLINIC
54,1000,GET_url6,TOFRANIL
55,0,GET_url6,DYSPHAGIA
56,0,GET_url6,Yes
57,1000,GET_url6,Yes
58,0,GET_url6,Yes
59,0,GET_url6,STI
60,1000,GET_url6,GC
61,0,GET_url6,MONTHLY
62,0,GET_url6,PYRAZINAMIDE
63,0,GET_url6,DTAP
64,0,GET_url6,Yes
65,1000,GET_url6,TB
66,0,GET_url6,MULTIVITAMIN
67,0,GET_url6,CANNOT
68,0,GET_url6,Yes
69,1000,GET_url6,Yes
70,0,GET_url6,Yes
71,1000,GET_url6,FUNGAL
72,0,GET_url6,Yes
73,0,GET_url6,AMOXYL
74,1000,GET_url6,COUGH
75,0,GET_url6,Yes
76,0,GET_url6,TOFRANIL
77,1000,GET_url6,O
78,0,GET_url6,Yes
79,0,GET_url6,ACHILLES
80,0,GET_url6,Yes
81,0,GET_url6,LAST
82,0,GET_url6,NEUROLOGIC
83,1000,GET_url6,THREE
84,0,GET_url6,Yes
85,0,GET_url6,MULTIVITAMIN
86,0,GET_url6,Yes
87,0,GET_url6,Yes
88,0,GET_url6,GC
89,1000,GET_url6,HEP
90,0,GET_url6,BASOS
91,0,GET_url6,KETRAX
