1,0,GET_url3,Sospeta
2,1000,GET_url3,Wencesiaus
3,0,GET_url3,Ismael
4,0,GET_url3,Lazaro
5,0,GET_url3,Josehp
6,0,GET_url3,Mildred
7,1000,GET_url3,Emmah
8,0,GET_url3,Ilyne
9,1000,GET_url3,Felister
10,0,GET_url3,Albeta
11,0,GET_url3,Dian
12,0,GET_url3,Mildred
13,1000,GET_url3,Rosa
14,0,GET_url3,Joy
15,1000,GET_url3,Clementine
16,0,GET_url3,Dorreen
17,0,GET_url3,Charline
18,0,GET_url3,Yudah
19,1000,GET_url3,Rosa
20,2000,GET_url3,Akello
21,0,GET_url3,Rosa
22,1000,GET_url3,Miriam
23,2000,GET_url3,Festo
24,1000,GET_url3,Ebby
25,0,GET_url3,Evaryline
26,1000,GET_url3,Yasin
27,0,GET_url3,Jamin
28,0,GET_url3,Theresa
29,0,GET_url3,Bathroba
30,1000,GET_url3,Jona
31,0,GET_url3,Rosa
32,0,GET_url3,Georgina
33,1000,GET_url3,Ogla
34,2000,GET_url3,Rosa
35,0,GET_url3,Jeremia
36,0,GET_url3,Alphons
37,1000,GET_url3,Marvyn
38,0,GET_url3,Zafariano
39,0,GET_url3,Elvin
40,0,GET_url3,Jamin
41,0,GET_url3,Marvyn
42,0,GET_url3,Collins
43,0,GET_url3,Jamin
44,1000,GET_url3,Brudens
45,0,GET_url3,Nelson
46,0,GET_url3,Viola
47,1000,GET_url3,Marvyn
48,0,GET_url3,Maryleen
49,0,GET_url3,Ziphora
50,0,GET_url3,Francis
51,0,GET_url3,Juliaris
52,1000,GET_url3,Fransiscah
53,0,GET_url3,Jona
54,0,GET_url3,Dipora
55,1000,GET_url3,Dipora
56,0,GET_url3,Jeremia
57,0,GET_url3,Marvyn
58,0,GET_url3,Jamin
59,1000,GET_url3,Shallow
60,0,GET_url3,Dipora
61,0,GET_url3,Truphena
62,0,GET_url3,Jona
63,1000,GET_url3,Abdulahi
64,0,GET_url3,Shallow
65,0,GET_url3,Fransiscah
66,0,GET_url3,Abiba
67,1000,GET_url3,Marvyn
68,0,GET_url3,Shamshidin
69,0,GET_url3,Helmud
70,1000,GET_url3,Jona
71,0,GET_url3,Michelle
72,0,GET_url3,Jamin
73,0,GET_url3,Dipora
74,1000,GET_url3,Raymound
75,1000,GET_url3,Jamin
76,0,GET_url3,Jona
77,0,GET_url3,Marvyn
78,0,GET_url3,Dipora
79,1000,GET_url3,Chris
80,0,GET_url3,Dipora
81,1000,GET_url3,Fransiscah
82,0,GET_url3,Michelle
83,0,GET_url3,Jona
84,1000,GET_url3,Carren
85,0,GET_url3,Jamin
86,0,GET_url3,Thabita
87,0,GET_url3,Briton
88,0,GET_url3,Skammel
89,1000,GET_url3,Viginia
90,0,GET_url3,Jamin
91,0,GET_url3,Fransiscah
92,0,GET_url3,Michelle
93,0,GET_url3,Teddy
94,0,GET_url3,Jona
95,0,GET_url3,Carren
96,1000,GET_url3,Dipora
97,0,GET_url3,Shailly
98,0,GET_url3,Carren
99,0,GET_url3,Taprandich
100,0,GET_url3,Carren
101,1000,GET_url3,Fransiscah
102,0,GET_url3,Viginia
103,0,GET_url3,Alfreda
104,0,GET_url3,Carren
105,0,GET_url3,Rispar
106,1000,GET_url3,Patience
107,1000,GET_url3,Michelle
108,0,GET_url3,Rispar
109,1000,GET_url3,Morgan
110,0,GET_url3,Fransiscah
111,1000,GET_url3,Michelle
112,0,GET_url3,Shailly
113,1000,GET_url3,Rispar
114,0,GET_url3,Theodora
115,0,GET_url3,Cynthia
116,0,GET_url3,Shailly
117,0,GET_url3,Fuad
118,1000,GET_url3,Cathleen
119,0,GET_url3,Fransiscah
120,0,GET_url3,Peresi
121,0,GET_url3,Carren
122,1000,GET_url3,Viginia
123,0,GET_url3,Patrice
124,0,GET_url3,Rispar
125,1000,GET_url3,Annet
126,0,GET_url3,Filisters
127,0,GET_url3,Shailly
