1,0,GET_url6,RHONCHI
2,0,GET_url6,GLUCOSE
3,0,GET_url6,Yes
4,0,GET_url6,PREGNANCY
5,1000,GET_url6,NASAL
6,0,GET_url6,Yes
7,0,GET_url6,MUCOCUTANEOUS
8,0,GET_url6,ASYMMETRIC
9,0,GET_url6,DYSPHAGIA
10,0,GET_url6,BICEPS
11,0,GET_url6,Yes
12,1000,GET_url6,RBC
13,0,GET_url6,UTI
14,0,GET_url6,HR
15,0,GET_url6,NEUROLOGIC
16,0,GET_url6,SEPSIS
17,0,GET_url6,Yes
18,0,GET_url6,Yes
19,1000,GET_url6,BENADRYL
20,0,GET_url6,GLUCOSE
21,0,GET_url6,Yes
22,0,GET_url6,Yes
23,0,GET_url6,MENSTRUAL
24,0,GET_url6,Yes
25,0,GET_url6,APPROPRIATE
26,0,GET_url6,Yes
27,1000,GET_url6,TRICHOMONAS
28,0,GET_url6,Yes
29,0,GET_url6,Yes
30,0,GET_url6,Yes
31,0,GET_url6,Yes
32,0,GET_url6,Yes
33,0,GET_url6,HIV
34,0,GET_url6,RHONCHI
35,1000,GET_url6,Yes
36,0,GET_url6,HIV
37,0,GET_url6,Yes
38,0,GET_url6,Yes
39,0,GET_url6,Yes
40,0,GET_url6,PRESSURE
41,1000,GET_url6,VISIT
42,0,GET_url6,MUAC
43,0,GET_url6,Yes
44,0,GET_url6,RIFAMPICIN
45,0,GET_url6,NEUROLOGIC
46,1000,GET_url6,Yes
47,0,GET_url6,MOTHER
48,0,GET_url6,Yes
49,0,GET_url6,HR
50,0,GET_url6,MISSED
51,1000,GET_url6,HEALTH
52,0,GET_url6,Yes
53,0,GET_url6,Yes
54,0,GET_url6,GLU
55,0,GET_url6,PYRIDOXINE
56,0,GET_url6,Yes
57,1000,GET_url6,PREGNANCY
58,0,GET_url6,DYSPHAGIA
59,0,GET_url6,TT2
60,0,GET_url6,Yes
61,0,GET_url6,INJURY
62,1000,GET_url6,RHONCHI
63,0,GET_url6,HAART
64,0,GET_url6,Yes
65,0,GET_url6,HERPES
66,0,GET_url6,TRICHOMONAS
67,0,GET_url6,Yes
68,0,GET_url6,HIV
69,1000,GET_url6,AGENERASE
70,0,GET_url6,AMOEBIC
71,0,GET_url6,Yes
72,0,GET_url6,Yes
73,0,GET_url6,HIV
74,0,GET_url6,GLUCOSE
75,0,GET_url6,Yes
76,0,GET_url6,VISIT
77,0,GET_url6,Yes
78,0,GET_url6,NEUROLOGIC
79,0,GET_url6,Yes
80,0,GET_url6,AVELOX
81,0,GET_url6,S2
82,0,GET_url6,Yes
83,1000,GET_url6,Yes
84,0,GET_url6,HR
85,0,GET_url6,SEPSIS
86,0,GET_url6,APPROPRIATE
87,0,GET_url6,FAILURE
88,0,GET_url6,UTI
89,0,GET_url6,REASON
90,0,GET_url6,Yes
91,0,GET_url6,PRESSURE
92,1000,GET_url6,SYSTOLIC
93,0,GET_url6,LABOR
94,0,GET_url6,Yes
95,0,GET_url6,Yes
96,0,GET_url6,MUCOCUTANEOUS
97,1000,GET_url6,MISSED
98,0,GET_url6,Yes
99,0,GET_url6,Yes
100,0,GET_url6,PREGNANCY
101,0,GET_url6,Yes
102,0,GET_url6,S2
103,0,GET_url6,MATERNAL
104,0,GET_url6,RIFAMPICIN
105,0,GET_url6,Yes
106,1000,GET_url6,Yes
107,0,GET_url6,CDC
108,0,GET_url6,DYSPHAGIA
109,0,GET_url6,ADMIT
110,0,GET_url6,O
111,1000,GET_url6,NEUROLOGIC
112,0,GET_url6,RHONCHI
113,0,GET_url6,HERPES
114,0,GET_url6,Yes
115,0,GET_url6,Yes
116,0,GET_url6,PARESTHESIA
117,0,GET_url6,Yes
118,0,GET_url6,MENSTRUAL
119,1000,GET_url6,HIV
120,0,GET_url6,MUAC
121,0,GET_url6,Yes
